2,1,140,200,60,164,1,-1,-1,-1
2,3,202,204,56,139,1,-1,-1,-1
2,4,72,149,86,290,1,-1,-1,-1
2,5,256,197,124,189,1,-1,-1,-1
2,6,405,177,158,236,1,-1,-1,-1
3,1,143,200,60,163,1,-1,-1,-1
3,3,208,203,55,139,1,-1,-1,-1
3,4,84,152,88,287,1,-1,-1,-1
3,5,249,192,125,192,1,-1,-1,-1
3,6,409,177,159,237,1,-1,-1,-1
4,3,214,204,54,139,1,-1,-1,-1
4,4,91,156,90,283,1,-1,-1,-1
4,5,241,189,124,194,1,-1,-1,-1
4,6,414,176,160,239,1,-1,-1,-1
5,3,220,204,54,139,1,-1,-1,-1
5,4,94,158,94,281,1,-1,-1,-1
5,5,232,188,121,196,1,-1,-1,-1
5,6,421,174,160,241,1,-1,-1,-1
5,7,181,206,61,145,1,-1,-1,-1
6,3,222,201,54,142,1,-1,-1,-1
6,4,96,160,99,280,1,-1,-1,-1
6,5,224,189,117,195,1,-1,-1,-1
6,6,431,175,157,240,1,-1,-1,-1
6,7,181,207,60,143,1,-1,-1,-1
7,3,226,201,54,143,1,-1,-1,-1
7,4,98,160,104,280,1,-1,-1,-1
7,5,215,189,114,196,1,-1,-1,-1
7,6,441,171,155,244,1,-1,-1,-1
7,7,185,207,59,141,1,-1,-1,-1
8,4,102,160,108,281,1,-1,-1,-1
8,5,209,188,112,198,1,-1,-1,-1
8,6,452,168,152,247,1,-1,-1,-1
8,7,190,207,58,141,1,-1,-1,-1
9,4,106,159,112,282,1,-1,-1,-1
9,5,205,188,108,197,1,-1,-1,-1
9,6,460,167,148,251,1,-1,-1,-1
9,7,190,208,57,140,1,-1,-1,-1
9,10,55,213,23,31,1,-1,-1,-1
10,4,110,155,115,286,1,-1,-1,-1
10,5,202,189,106,196,1,-1,-1,-1
10,6,476,166,145,253,1,-1,-1,-1
10,7,195,208,52,133,1,-1,-1,-1
10,10,56,212,22,29,1,-1,-1,-1
